dataset,layer,mean_gold_logit,mean_gold_margin,mean_gold_prob,mean_gold_rank,mean_median_gold_rank,mean_token_count,median_gold_margin,median_gold_rank,method,n_rows,n_samples,receiver_prompt_mode,token_group
hotpotqa,24,3.7636823018391925,-8.231651899549695,0.10145177561447344,8338.836197916666,6812.625,2.375,-8.7734375,578.5,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,25,4.426631079779729,-9.565078989664713,0.1205636807591545,8605.098220486112,6889.2265625,2.375,-9.793294270833332,406.25,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,26,4.647460089789497,-8.74176517062717,0.11300040114791589,7693.860026041666,6016.2421875,2.375,-9.361979166666668,389.8333333333333,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,27,5.3176005045572925,-8.561992051866321,0.13500015443035213,6857.290972222222,4748.6015625,2.375,-9.013834635416668,124.83333333333333,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,28,5.929393174913193,-8.219255913628473,0.1321369858144987,5831.247482638889,3854.2578125,2.375,-8.130208333333332,106.66666666666666,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,29,7.319204203287761,-10.079176330566405,0.14770808707205527,5567.823350694445,3395.4609375,2.375,-10.5890625,114.25,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,30,7.708579232957627,-8.751191817389595,0.14451415206190096,5268.287152777778,3065.8046875,2.375,-8.330729166666666,150.75,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,31,8.641999986436634,-7.3996965196397575,0.1670988138119251,4618.319835069445,2564.9453125,2.375,-7.783854166666666,134.0,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,32,9.304386774698894,-6.26451513502333,0.2168836452455385,4281.300086805555,2283.5390625,2.375,-6.846354166666666,64.0,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,33,10.025382486979169,-5.355541992187502,0.26273064924799094,2998.816536458333,1637.1953125,2.375,-5.8515625,37.0,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,34,9.315150282118056,-3.3025634765625,0.2480244906824748,1978.082074652777,1084.1796875,2.375,-2.6625,17.75,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,35,18.820635986328124,-10.039048258463543,0.07681883649957462,1903.6447916666668,1404.75,2.375,-8.875,486.3666666666667,paper_rec_then_mixed_generation,64,64,context_aware,critical_tokens
hotpotqa,0,1.06719970703125,-12.93475341796875,1.524799916483889e-06,102904.546875,102904.546875,1.0,-13.40625,119109.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,1,0.0691986083984375,-17.135879516601562,2.5942278908568414e-07,115207.0625,115207.0625,1.0,-17.556640625,144844.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,2,-0.178375244140625,-17.197906494140625,2.1080176066011606e-07,116875.8125,116875.8125,1.0,-17.591796875,146034.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,3,0.24167633056640625,-16.636253356933594,3.6986548434914634e-07,114747.4375,114747.4375,1.0,-16.58203125,141174.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,4,0.5831388235092163,-12.508658051490784,1.5511740813231676e-06,108308.3125,108308.3125,1.0,-12.59326171875,135531.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,5,1.4359817504882812,-9.046440124511719,7.058402287790644e-06,81152.375,81152.375,1.0,-8.6328125,71139.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,6,1.9083824157714844,-10.082828521728516,8.426792150253992e-06,64517.671875,64517.671875,1.0,-9.8046875,54118.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,7,2.120880126953125,-9.818572998046875,8.132505755358704e-06,59433.203125,59433.203125,1.0,-9.2734375,36616.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,8,1.7783279418945312,-11.406242370605469,1.1142888027731654e-05,66384.625,66384.625,1.0,-10.546875,41930.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,9,1.818878173828125,-11.554168701171875,0.00019666314510668938,71462.640625,71462.640625,1.0,-11.74609375,62023.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,10,2.020904541015625,-10.930267333984375,0.0009704786753818221,66130.625,66130.625,1.0,-10.1640625,42026.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,11,2.0866775512695312,-10.142814636230469,0.0004045132684667909,65479.203125,65479.203125,1.0,-9.83984375,53431.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,12,2.28082275390625,-10.19378662109375,0.001566592267864736,64470.109375,64470.109375,1.0,-10.0625,52028.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,13,1.9693536758422852,-11.068732261657715,0.00283997281206402,61930.859375,61930.859375,1.0,-11.33984375,46109.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,14,0.8921890258789062,-11.106834411621094,0.0010109035055345175,66857.5,66857.5,1.0,-10.95703125,51092.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,15,0.7778739929199219,-9.563922882080078,0.0012898413086564336,61469.96875,61469.96875,1.0,-8.55078125,30813.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,16,0.9222183227539062,-9.507469177246094,0.0018513684321658612,58085.734375,58085.734375,1.0,-9.265625,38698.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,17,0.4870147705078125,-9.235641479492188,0.0014015707070468841,54078.96875,54078.96875,1.0,-9.2080078125,31276.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,18,0.533111572265625,-9.651458740234375,0.0038372414195776694,50527.0625,50527.0625,1.0,-9.8046875,33213.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,19,0.2522602081298828,-9.512388229370117,0.003039371114073819,49436.171875,49436.171875,1.0,-9.97772216796875,32569.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,20,0.3828887939453125,-11.490158081054688,0.031688056413327184,37967.828125,37967.828125,1.0,-12.40185546875,27994.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,21,0.607391357421875,-12.438507080078125,0.04357614731374583,31122.5,31122.5,1.0,-13.576171875,21880.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,22,1.2144927978515625,-12.944686889648438,0.05933549872695116,20279.015625,20279.015625,1.0,-13.66796875,6457.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,23,1.8798847198486328,-13.946287155151367,0.07303590819767919,13984.46875,13984.46875,1.0,-14.40887451171875,620.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,24,1.8083953857421875,-11.491409301757812,0.06925696520334804,11539.609375,11539.609375,1.0,-11.4296875,212.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,25,2.4130172729492188,-14.775459289550781,0.07301171055659286,12410.46875,12410.46875,1.0,-15.0234375,161.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,26,2.5808181762695312,-13.205314636230469,0.06896694252440327,10784.71875,10784.71875,1.0,-12.8046875,127.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,27,2.8674774169921875,-13.068069458007812,0.06875980434082701,10233.53125,10233.53125,1.0,-12.3203125,68.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,28,3.211273193359375,-12.283843994140625,0.06394741415361042,10522.09375,10522.09375,1.0,-11.421875,97.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,29,4.1527099609375,-17.0279541015625,0.068731859561542,10642.59375,10642.59375,1.0,-17.515625,158.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,30,4.526777267456055,-14.533769607543945,0.06846096763526666,9917.375,9917.375,1.0,-15.26953125,183.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,31,4.735076904296875,-12.409454345703125,0.05236055821901493,8985.546875,8985.546875,1.0,-12.7265625,257.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,32,4.904376983642578,-11.330974578857422,0.05805962977522302,8591.671875,8591.671875,1.0,-11.8515625,201.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,33,5.1766510009765625,-9.944442749023438,0.06020283675520536,6506.140625,6506.140625,1.0,-10.078125,105.0,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,34,5.04913330078125,-6.22137451171875,0.03526420286615728,3805.140625,3805.140625,1.0,-5.1875,35.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,35,18.43829345703125,-11.58709716796875,0.09349943904129461,2628.515625,2628.515625,1.0,-11.3125,165.5,paper_rec_then_mixed_generation,64,64,context_aware,first_answer_token
hotpotqa,0,2.3728373209635416,-9.974372500465028,0.00011124721330725867,71013.21071428571,75347.57142857143,4.714285714285714,-10.2158203125,70841.225,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,1,2.2188866024925598,-12.396663992745536,1.0606864361965493e-05,91585.60654761906,101335.07142857143,4.714285714285714,-12.64794921875,97052.6,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,2,1.3559397379557294,-13.062624250139509,1.9967652507537247e-06,102204.72202380953,108723.0,4.714285714285714,-13.279866536458332,108053.03333333333,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,3,0.6699127197265625,-13.285779244559151,9.641868824362619e-07,108382.4363095238,116490.71428571429,4.714285714285714,-13.623672485351562,111335.25,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,4,-0.05723237537202382,-11.550833565848217,1.506454052568818e-06,112176.94642857143,119220.96428571429,4.714285714285714,-11.586507161458332,114478.5,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,5,0.012615094866071421,-10.620569428943453,3.6025777292359453e-06,102516.78869047618,110065.67857142857,4.714285714285714,-10.3114013671875,108452.75,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,6,0.1026500883556548,-10.998949614025296,3.914916082682728e-06,91791.95476190477,92666.46428571429,4.714285714285714,-10.600921630859375,84788.75,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,7,0.10943501790364585,-11.512849208286829,4.102733016277595e-06,85728.1607142857,85056.71428571429,4.714285714285714,-11.19384765625,83252.375,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,8,-0.8432518368675596,-12.688285319010417,8.794284971104466e-07,103962.57916666665,104488.14285714286,4.714285714285714,-12.035491943359375,107146.9375,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,9,-1.2706204368954612,-13.420285615466891,9.030092284315921e-07,107217.6125,110179.14285714286,4.714285714285714,-13.2220458984375,109645.5,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,10,-1.4154599144345237,-13.513599795386906,7.763971229506768e-07,113757.75476190475,117778.89285714286,4.714285714285714,-13.506510416666668,122112.625,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,11,0.42488221668061765,-10.697774033319382,7.607017660270733e-06,66956.41071428571,66545.32142857143,4.714285714285714,-10.86669921875,58823.75,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,12,0.06180434454055063,-10.509028988792782,3.485586096245474e-06,76163.8863095238,75422.53571428571,4.714285714285714,-10.556681315104168,73897.58333333334,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,13,-0.20821998232886907,-10.161084565662204,1.1101522248710614e-05,67293.40952380952,64483.107142857145,4.714285714285714,-9.6597900390625,57908.33333333333,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,14,0.10470599219912573,-9.439955466134208,1.6455860787529757e-05,55041.842261904756,49706.0,4.714285714285714,-9.431884765625,50362.75,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,15,0.5862185523623511,-8.78028070359003,4.662683225865498e-05,43668.61607142857,40432.57142857143,4.714285714285714,-8.783528645833332,33416.125,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,16,1.778387923467727,-7.224811481294177,6.231444509851818e-05,18655.502976190477,16839.39285714286,4.714285714285714,-6.9249267578125,8710.75,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,17,1.89654054187593,-6.183518981933594,0.0001394199728447496,10960.242261904761,8649.25,4.714285714285714,-6.063179016113281,6747.9375,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,18,1.5315128871372767,-6.5884089878627226,0.00019356176612103038,13890.758333333333,9408.82142857143,4.714285714285714,-5.896626790364584,5593.875,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,19,1.4250469389415925,-6.65326407296317,0.0002957926581295736,13037.095238095239,9707.964285714286,4.714285714285714,-6.022552490234375,4299.9375,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,20,0.9916637602306551,-7.16192626953125,0.0004688690100263763,16583.87738095238,12540.642857142857,4.714285714285714,-6.5743408203125,8191.625,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,21,1.2343517485119047,-7.042359561011906,0.0014205749139518632,14439.454166666666,11173.0,4.714285714285714,-6.723876953125,7579.5,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,22,2.8137869698660714,-6.507827613467262,0.009685589218088547,6217.853571428573,3577.785714285714,4.714285714285714,-6.1751708984375,3836.375,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,23,4.109742373511905,-5.265369233630953,0.006835545775094585,1358.910119047619,539.6071428571429,4.714285714285714,-4.78515625,221.5,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,24,4.156873139880952,-4.723316592261905,0.023217652680334922,617.7375000000001,293.32142857142856,4.714285714285714,-3.90283203125,114.25,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,25,4.76047595796131,-4.409762137276785,0.04073126056547983,486.5577380952381,192.28571428571428,4.714285714285714,-3.962890625,167.29166666666669,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,26,4.899609374999999,-4.013857886904762,0.043636171495659036,238.67261904761907,115.32142857142857,4.714285714285714,-3.3486328125,46.875,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,27,6.313488188244048,-3.4455333891369047,0.09530197145991562,211.06607142857143,43.964285714285715,4.714285714285714,-2.470703125,19.25,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,28,6.474740745907738,-4.178942289806548,0.07726473932400722,429.1077380952382,115.82142857142857,4.714285714285714,-2.7265625,17.3125,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,29,6.918843005952381,-4.496075148809524,0.08265168017531586,454.7172619047619,163.21428571428572,4.714285714285714,-3.828125,16.75,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,30,6.052685546875,-4.618724423363095,0.07150451389625626,378.55595238095236,110.5,4.714285714285714,-3.744140625,63.875,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,31,7.097000558035715,-4.631608072916667,0.09714633598950707,142.87797619047618,26.892857142857142,4.714285714285714,-4.39453125,60.875,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,32,9.769833519345237,-3.1570452008928576,0.1429873545822939,17.30892857142857,6.642857142857143,4.714285714285714,-3.25634765625,6.875,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,33,13.468991815476189,-2.0616443452380957,0.24124292513689313,6.63452380952381,4.321428571428571,4.714285714285714,-2.310546875,4.625,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,34,15.413839285714285,-0.9316964285714288,0.293236560187857,4.088690476190476,3.6785714285714284,4.714285714285714,-1.4453125,3.5,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,35,25.781398809523807,-5.451785714285714,0.11076919394116422,672.2517857142857,612.7142857142857,4.714285714285714,-4.85,324.2625,paper_rec_then_mixed_generation,14,14,context_aware,numeric_tokens
hotpotqa,0,1.9730670002631816,-15.36276005516837,4.2346051669073235e-06,84813.70990767046,86328.09375,4.140625,-14.482096354166668,87245.7,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,1,1.7806909618955669,-16.093117610716714,1.2611259877026777e-05,95574.02234848487,100246.078125,4.140625,-15.947916666666668,96277.75,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,2,1.3928111546999447,-15.62752988121726,7.102787405352042e-05,97232.72915144751,99903.515625,4.140625,-16.031640625,94144.56666666667,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,3,1.4521457317071562,-14.68536092667353,4.73356114016252e-05,94793.99363839284,98272.9609375,4.140625,-15.2083740234375,90782.5,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,4,1.5493237218815525,-12.104635795163905,0.00021736794531484866,87725.48206168832,88870.1640625,4.140625,-12.695870535714285,80490.15,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,5,1.7088327795912177,-10.074897308679889,0.0002941461217371854,69720.11375304381,66922.625,4.140625,-10.208333333333332,66605.0,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,6,2.018377640959504,-10.517511982112737,0.00015901742220175084,57322.81902732684,52676.3671875,4.140625,-10.295632102272727,48752.73333333334,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,7,2.2036730801388296,-10.47787422184304,0.0001626387165566859,52294.29929822782,47124.34375,4.140625,-10.354931640625,45945.15909090909,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,8,2.45261730384001,-10.925767267317998,0.00046159298746280486,54677.621247632575,49072.15625,4.140625,-11.1650390625,50238.67083333334,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,9,2.338543419404463,-11.704149800461607,0.0005389680695221989,58934.733678300865,54828.28125,4.140625,-12.401774088541666,52971.125,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,10,2.412869927377412,-10.570263020403972,0.0005917112657823692,57992.9699421672,53095.5078125,4.140625,-11.087890625,54257.08333333333,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,11,2.6068960367859186,-10.135966918943248,0.0003755847854298628,47524.69768161526,39578.2265625,4.140625,-10.412801106770832,44054.63333333333,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,12,2.37700475387243,-9.710850571141098,0.00045580740890100206,47124.76402698864,42420.5078125,4.140625,-9.865911310369318,37117.5,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,13,2.4067912237984794,-9.299748997048383,0.0012981965400681483,39481.41468479437,34894.1171875,4.140625,-9.723958333333334,33936.83333333333,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,14,2.1194770136952914,-9.377600908382629,0.0006799620650863722,39988.2617373512,35074.90625,4.140625,-9.742594401041668,31572.5,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,15,2.086665423504718,-8.162967625737707,0.0017253549461263634,33281.75640219157,27994.9140625,4.140625,-8.533284505208332,24666.4625,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,16,2.366078228351874,-7.900137676511492,0.0030023284331108734,28068.396947713743,20250.734375,4.140625,-7.879296875,20961.15,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,17,2.1328836374984674,-7.472146980483811,0.003504367561404846,26243.68368337392,17555.1640625,4.140625,-7.686197916666666,19890.1875,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,18,2.2758723585120526,-8.20075461152312,0.009916124563202034,32156.507702583876,24509.9140625,4.140625,-8.52125244140625,24131.208333333336,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,19,1.8734485518880732,-7.980673038598263,0.0019202928363778924,35269.75707690747,29419.09375,4.140625,-8.134822961055871,27902.36666666667,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,20,2.0078593360526216,-8.583332154748245,0.009427792505992228,38069.18638054655,32735.9609375,4.140625,-8.69921875,30440.5,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,21,2.4047546902776284,-8.943839387356979,0.027549455136555705,31796.878519007034,26743.8203125,4.140625,-9.427734375,25754.325,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,22,3.106192263483485,-8.736302261847957,0.0511476559519701,20010.3678030303,13968.4453125,4.140625,-9.0693359375,12485.366666666667,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,23,4.034665764977922,-9.057402729678461,0.08337321679740216,12666.95268364448,7502.3046875,4.140625,-9.754791259765625,6652.75,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,24,3.8641373966679415,-8.769990397738173,0.08634496135148308,10112.101746820888,6453.9921875,4.140625,-9.245442708333332,3336.7619047619046,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,25,5.226350262670807,-10.444496598801054,0.09971923690758829,9112.223562635285,5215.1484375,4.140625,-10.200223214285714,2215.904761904762,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,26,5.513442944525638,-9.823602594570678,0.10115791479379148,7897.767633928573,4537.90625,4.140625,-10.105631510416668,2101.0,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,27,6.080267561875379,-9.829828445632737,0.11374761538076814,7879.487139813312,3837.2421875,4.140625,-10.075846354166668,1529.0833333333335,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,28,6.60476850369276,-9.900753830418441,0.11077516597535968,7445.380066287878,3032.453125,4.140625,-10.20703125,1916.9375,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,29,7.887309341100387,-12.69036183212743,0.11877117643938742,7677.183105045996,2998.3203125,4.140625,-12.81787109375,1772.392857142857,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,30,7.682623614686907,-11.15619474468809,0.12746030392260832,6455.227154356059,2199.671875,4.140625,-11.5453125,1176.9285714285716,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,31,8.047913158301151,-10.008862642395545,0.143034822246808,5441.041943993507,1719.90625,4.140625,-10.384505208333334,1146.7083333333335,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,32,8.760036998600153,-8.747254562377929,0.16506008880549666,5071.037970102815,1348.6328125,4.140625,-9.578125,1035.9666666666667,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,33,9.730585548268769,-7.406392244446328,0.2031097588958598,3286.3197375541126,889.4609375,4.140625,-7.390625,393.9,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,34,9.471832400895815,-4.117659406125287,0.20582625135087562,1641.2800764339827,395.7421875,4.140625,-4.099479166666667,157.8,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,35,17.77976720240209,-9.302263413466415,0.06640000963053096,1652.9499171401517,806.359375,4.140625,-8.7890625,570.8333333333333,paper_rec_then_mixed_generation,64,64,context_unaware,all_answer_tokens
hotpotqa,0,1.7939421163664924,-14.719233339362678,2.9628281090508063e-06,87832.26723090275,88491.390625,2.375,-14.37744140625,89990.0,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,1,1.9748296101888017,-15.70361548529731,1.7071605844427504e-06,97896.79257812501,98924.0078125,2.375,-15.5890625,101333.41666666666,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,2,1.7815536287095814,-15.204451688130696,1.3546740555897606e-05,97322.07999131944,98070.3359375,2.375,-15.052734375,94561.22222222222,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,3,1.8929102579752604,-14.289202372233076,1.2408822130700818e-05,93679.11085069443,94260.0078125,2.375,-14.463020833333333,93546.1,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,4,2.098283714718289,-11.607947296566435,0.000194954439512828,82851.85763888889,82329.1640625,2.375,-12.658203125,75331.41666666666,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,5,2.0408093770345053,-9.657587432861327,0.0002721998103292487,64716.9375,61558.9921875,2.375,-9.619905598958333,65637.75,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,6,2.3213844511244033,-10.21131411658393,8.447833155500373e-05,53964.30338541667,51585.0,2.375,-9.901258680555555,37830.66666666667,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,7,2.549964502122667,-10.208488188849552,6.737747893222629e-05,48545.7470920139,46397.53125,2.375,-10.164306640625,40601.0,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,8,2.9593518998887802,-10.50222579108344,0.0003418226383687022,50829.791276041666,46727.171875,2.375,-10.470052083333332,35985.33333333333,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,9,2.8155752923753523,-11.370017698076037,0.000527705962078822,54235.59796006944,51581.9765625,2.375,-12.045572916666668,50734.33333333333,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,10,2.865082714292738,-10.147113466262814,0.0005783661033160137,51735.73828125,48772.8359375,2.375,-10.3658447265625,44550.0,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,11,2.9740019573105707,-10.005262365606095,0.00035629769738383557,44040.22660590277,40129.0625,2.375,-10.188074111938477,40074.25,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,12,2.6836952633327917,-9.647036616007487,0.0004350599351119414,44206.8131076389,41015.9296875,2.375,-9.8984375,37117.5,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,13,2.649368042416042,-9.225374253590903,0.0012903149964158089,36337.21501736111,34209.0625,2.375,-9.752604166666668,26668.333333333332,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,14,2.3170574631955887,-9.359220206075243,0.0006508065863252261,37432.730946180556,34393.109375,2.375,-9.878255208333332,32407.166666666668,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
hotpotqa,15,2.2351074748569073,-8.103252442677816,0.0015642050012341635,30266.193359375007,27965.4140625,2.375,-8.43359375,21658.5,paper_rec_then_mixed_generation,64,64,context_unaware,critical_tokens
